Date;P_Mean;T_#83587;Q_#41151000;F_#41151000;P_#83587;P_#03053017
2012-06-30;0.0;20.46;3.2325;2.3196;0.0;0.0
2012-07-01;0.0;20.62;3.2325;2.3196;0.0;0.0
2012-07-02;0.0;20.12;3.1108;2.2323;0.0;0.0
2012-07-03;0.6;19.7;3.1108;2.2323;0.0;1.3
2012-07-04;33.5;18.36;3.1108;2.2323;0.0;67.0
2012-07-05;4.6;19.2;3.1108;2.2323;0.0;9.3
2012-07-06;2.2;19.14;3.1108;2.2323;0.0;4.5
2012-07-07;1.8;19.5;3.1108;2.2323;0.0;3.5
2012-07-08;0.0;19.96;3.1108;2.2323;0.0;0.0
2012-07-09;0.0;16.88;3.1108;2.2323;0.0;0.0
2012-07-10;0.0;18.0;3.1108;2.2323;0.0;0.0
2012-07-11;0.0;20.26;3.1108;2.2323;0.0;0.0
2012-07-12;0.0;22.62;3.1108;2.2323;0.0;0.0
2012-07-13;0.0;20.56;3.1108;2.2323;0.0;0.0
2012-07-14;0.0;20.74;3.1108;2.2323;0.0;0.0
2012-07-15;0.0;21.0;3.1108;2.2323;0.0;0.0
2012-07-16;0.0;18.64;2.9904;2.1459;0.0;0.0
2012-07-17;0.0;18.02;2.9904;2.1459;0.0;0.0
2012-07-18;0.0;18.28;2.9904;2.1459;0.0;0.0
2012-07-19;0.0;15.86;2.9904;2.1459;0.0;0.0
2012-07-20;0.0;18.8;2.9904;2.1459;0.0;0.0
2012-07-21;0.0;20.4;2.9904;2.1459;0.0;0.0
2012-07-22;0.0;21.1;2.9904;2.1459;0.0;0.0
2012-07-23;0.0;22.3;2.9904;2.1459;0.0;0.0
2012-07-24;0.0;21.82;2.9904;2.1459;0.0;0.0
2012-07-25;0.0;21.42;2.9904;2.1459;0.0;0.0
2012-07-26;0.0;20.9;2.9904;2.1459;0.0;0.0
2012-07-27;0.0;21.02;2.9904;2.1459;0.0;0.0
2012-07-28;0.0;20.96;2.9904;2.1459;0.0;0.0
2012-07-29;2.2;19.96;2.9904;2.1459;0.0;4.4
2012-07-30;0.0;20.54;2.8715;2.0606;0.0;0.0
2012-07-31;0.0;19.2;2.8715;2.0606;0.0;0.0
2012-08-01;21.2;18.9;2.8715;2.0606;0.0;42.3
2012-08-02;0.0;18.74;2.8715;2.0606;0.0;0.0
2012-08-03;0.0;19.76;2.8715;2.0606;0.0;0.0
2012-08-04;0.0;20.7;2.8715;2.0606;0.0;0.0
2012-08-05;0.0;20.78;2.7541;1.9763;0.0;0.0
2012-08-06;0.0;19.72;2.7541;1.9763;0.0;0.0
2012-08-07;0.0;18.34;2.7541;1.9763;0.0;0.0
2012-08-08;0.0;18.44;2.7541;1.9763;0.0;0.0
2012-08-09;0.0;17.82;2.7541;1.9763;0.0;0.0
2012-08-10;0.0;18.42;2.7541;1.9763;0.0;0.0
2012-08-11;0.0;18.76;2.7541;1.9763;0.0;0.0
2012-08-12;0.0;18.74;2.7541;1.9763;0.0;0.0
2012-08-13;13.8;18.98;2.7541;1.9763;0.0;27.5
2012-08-14;0.0;18.52;2.8715;2.0606;0.0;0.0
2012-08-15;0.0;17.66;2.7541;1.9763;0.0;0.0
2012-08-16;0.0;19.02;2.9904;2.1459;0.0;0.0
2012-08-17;0.0;19.08;2.8715;2.0606;0.0;0.0
2012-08-18;0.0;19.2;2.7541;1.9763;0.0;0.0
2012-08-19;2.6;18.88;2.7541;1.9763;0.0;5.3
2012-08-20;1.2;18.0;2.7541;1.9763;0.0;2.5
2012-08-21;5.3;18.38;2.8715;2.0606;0.0;10.6
2012-08-22;0.0;18.72;2.7541;1.9763;0.0;0.0
2012-08-23;0.0;17.92;2.7541;1.9763;0.0;0.0
2012-08-24;0.0;19.6;2.7541;1.9763;0.0;0.0
2012-08-25;4.2;19.16;2.7541;1.9763;0.0;8.3
2012-08-26;2.6;20.16;2.7541;1.9763;0.0;5.3
2012-08-27;3.2;21.04;2.7541;1.9763;0.0;6.3
2012-08-28;0.0;20.84;2.7541;1.9763;0.0;0.0
2012-08-29;0.0;22.52;2.6383;1.8932;0.0;0.0
2012-08-30;0.0;21.88;2.6383;1.8932;0.0;0.0
2012-08-31;0.0;21.1;2.6383;1.8932;0.0;0.0
2012-09-01;0.0;22.98;2.5239;1.8111;0.0;0.0
2012-09-02;0.0;23.54;2.5239;1.8111;0.0;0.0
2012-09-03;0.0;24.58;2.5239;1.8111;0.0;0.0
2012-09-04;0.0;20.56;2.5239;1.8111;0.0;0.0
2012-09-05;0.0;21.02;2.5239;1.8111;0.0;0.0
2012-09-06;0.7;21.82;2.5239;1.8111;0.0;1.4
2012-09-07;0.0;21.7;2.5239;1.8111;0.0;0.0
2012-09-08;4.6;22.76;2.5239;1.8111;0.0;9.3
2012-09-09;0.0;24.66;2.5239;1.8111;0.0;0.0
2012-09-10;9.6;25.7;2.4111;1.7302;0.0;19.3
2012-09-11;0.0;26.3;2.4111;1.7302;0.0;0.0
2012-09-12;0.0;27.86;2.4111;1.7302;0.0;0.0
2012-09-13;0.0;27.26;2.4111;1.7302;0.0;0.0
2012-09-14;0.0;22.82;2.4111;1.7302;0.0;0.0
2012-09-15;0.0;22.8;2.4111;1.7302;0.0;0.0
2012-09-16;5.4;22.66;2.4111;1.7302;0.0;10.7
2012-09-17;8.8;23.46;2.4111;1.7302;0.0;17.7
2012-09-18;42.4;25.6;2.2999;1.6504;0.0;84.7
2012-09-19;27.7;26.86;2.2999;1.6504;0.0;55.4
2012-09-20;0.0;24.22;2.2999;1.6504;0.0;0.0
2012-09-21;0.0;22.58;2.2999;1.6504;0.0;0.0
2012-09-22;3.2;22.26;2.7541;1.9763;6.4;0.0
2012-09-23;0.0;18.32;2.2999;1.6504;0.0;0.0
2012-09-24;0.0;20.0;2.2999;1.6504;0.0;0.0
2012-09-25;0.0;21.72;2.2999;1.6504;0.0;0.0
2012-09-26;8.2;18.96;4.1236;2.9591;16.4;0.0
2012-09-27;0.0;15.88;2.7541;1.9763;0.0;0.0
2012-09-28;0.0;16.78;2.6383;1.8932;0.0;0.0
2012-09-29;0.0;17.72;2.5239;1.8111;0.0;0.0
2012-09-30;0.2;17.8;2.5239;1.8111;0.0;0.5
2012-10-01;13.0;20.98;2.4111;1.7302;0.0;26.0
2012-10-02;3.8;23.2;2.4111;1.7302;0.0;7.5
2012-10-03;17.0;22.08;2.2999;1.6504;0.0;33.9
2012-10-04;0.0;22.86;2.2999;1.6504;0.0;0.0
2012-10-05;0.0;22.78;2.2999;1.6504;0.0;0.0
2012-10-06;0.0;21.84;2.2999;1.6504;0.0;0.0
2012-10-07;3.4;21.72;2.2999;1.6504;0.0;6.8
2012-10-08;11.6;21.72;2.2999;1.6504;0.0;23.1
2012-10-09;10.8;21.94;2.2999;1.6504;0.0;21.6
2012-10-10;31.2;22.9;2.1904;1.5718;0.0;62.5
2012-10-11;0.5;25.58;2.1904;1.5718;0.0;1.0
2012-10-12;0.0;26.02;2.1904;1.5718;0.0;0.0
2012-10-13;7.5;20.8;4.3901;3.1503;15.0;0.0
2012-10-14;0.0;19.38;3.3558;2.4081;0.0;0.0
2012-10-15;4.9;20.1;2.9904;2.1459;9.8;0.0
2012-10-16;2.2;21.62;2.8715;2.0606;0.0;4.5
2012-10-17;0.0;21.28;2.7541;1.9763;0.0;0.0
2012-10-18;0.0;25.28;2.6383;1.8932;0.0;0.0
2012-10-19;0.0;24.02;2.5239;1.8111;0.0;0.0
2012-10-20;1.5;23.66;2.5239;1.8111;3.0;0.0
2012-10-21;0.6;24.86;2.5239;1.8111;1.2;0.0
2012-10-22;0.1;24.54;2.4111;1.7302;0.2;0.0
2012-10-23;24.2;26.5;2.8715;2.0606;0.0;48.5
2012-10-24;0.2;24.42;2.5239;1.8111;0.1;0.2
2012-10-25;0.0;25.98;2.4111;1.7302;0.0;0.0
2012-10-26;0.0;25.62;2.4111;1.7302;0.0;0.0
2012-10-27;0.0;26.78;2.2999;1.6504;0.0;0.0
2012-10-28;0.3;29.44;2.1904;1.5718;0.0;0.6
2012-10-29;0.0;26.82;2.2999;1.6504;0.0;0.0
2012-10-30;10.2;27.52;3.1108;2.2323;2.8;17.6
2012-10-31;0.0;27.56;2.8715;2.0606;0.0;0.0
2012-11-01;0.4;28.02;2.7541;1.9763;0.8;0.0
2012-11-02;0.0;23.5;2.4111;1.7302;0.0;0.0
2012-11-03;14.9;22.12;2.7541;1.9763;29.8;0.0
2012-11-04;0.3;22.5;3.7336;2.6792;0.6;0.0
2012-11-05;30.4;22.84;3.4804;2.4975;60.9;0.0
2012-11-06;0.0;22.3;2.9904;2.1459;0.0;0.0
2012-11-07;5.2;22.86;2.7541;1.9763;10.5;0.0
2012-11-08;6.2;22.44;2.7541;1.9763;12.5;0.0
2012-11-09;1.0;19.48;3.3558;2.4081;1.9;0.0
2012-11-10;9.2;19.24;7.0024;5.0249;18.4;0.0
2012-11-11;4.8;20.92;4.3901;3.1503;7.8;1.9
2012-11-12;2.6;23.9;3.6064;2.5879;5.3;0.0
2012-11-13;1.4;23.82;3.1108;2.2323;2.8;0.0
2012-11-14;1.2;21.48;3.7336;2.6792;2.5;0.0
2012-11-15;7.0;20.44;2.8715;2.0606;14.1;0.0
2012-11-16;40.3;21.24;3.1108;2.2323;80.6;0.0
2012-11-17;5.4;21.6;3.7336;2.6792;10.8;0.0
2012-11-18;0.0;21.08;3.2325;2.3196;0.0;0.0
2012-11-19;4.4;21.44;2.9904;2.1459;0.0;8.8
2012-11-20;3.9;20.94;2.7541;1.9763;0.0;7.8
2012-11-21;7.8;23.98;4.2562;3.0542;15.6;0.0
2012-11-22;0.0;24.58;2.8715;2.0606;0.0;0.0
2012-11-23;4.9;26.62;2.6383;1.8932;0.0;9.8
2012-11-24;0.0;25.94;2.5239;1.8111;0.0;0.0
2012-11-25;0.2;21.66;2.6383;1.8932;0.5;0.0
2012-11-26;5.8;21.68;5.0781;3.644;11.7;0.0
2012-11-27;0.1;21.84;9.957;7.1451;0.2;0.0
2012-11-28;8.5;23.1;10.4793;7.5199;17.0;0.0
2012-11-29;1.4;24.82;5.0781;3.644;2.9;0.0
2012-11-30;1.4;23.58;4.1236;2.9591;2.8;0.0
2012-12-01;0.0;22.76;3.7336;2.6792;0.0;0.0
2012-12-02;0.2;24.3;3.2325;2.3196;0.0;0.3
2012-12-03;0.0;23.86;2.9904;2.1459;0.0;0.0
2012-12-04;2.0;24.62;2.8715;2.0606;4.1;0.0
2012-12-05;7.8;24.48;2.7541;1.9763;0.0;15.7
2012-12-06;1.0;25.9;2.6383;1.8932;0.0;1.9
2012-12-07;0.0;25.86;2.6383;1.8932;0.0;0.0
2012-12-08;8.4;26.38;2.6383;1.8932;12.4;4.5
2012-12-09;0.0;25.18;3.1108;2.2323;0.0;0.0
2012-12-10;0.2;23.36;3.8624;2.7716;0.4;0.0
2012-12-11;14.8;23.88;3.1108;2.2323;13.2;16.5
2012-12-12;3.2;24.6;3.7336;2.6792;6.4;0.0
2012-12-13;31.0;25.94;3.2325;2.3196;20.6;41.5
2012-12-14;0.0;24.66;3.2325;2.3196;0.0;0.0
2012-12-15;4.4;26.26;3.1108;2.2323;8.8;0.0
2012-12-16;0.0;25.6;3.2325;2.3196;0.0;0.0
2012-12-17;4.2;26.54;2.8715;2.0606;1.4;7.1
2012-12-18;0.0;27.38;2.7541;1.9763;0.0;0.0
2012-12-19;7.5;25.58;2.7541;1.9763;0.0;15.0
2012-12-20;1.5;25.76;2.7541;1.9763;3.0;0.0
2012-12-21;15.2;25.6;2.7541;1.9763;0.0;30.5
2012-12-22;5.2;27.5;2.6383;1.8932;0.0;10.5
2012-12-23;0.0;25.82;2.5239;1.8111;0.0;0.0
2012-12-24;0.0;25.46;2.4111;1.7302;0.0;0.0
2012-12-25;0.0;26.58;2.4111;1.7302;0.0;0.0
2012-12-26;21.6;26.58;2.4111;1.7302;0.0;43.3
2012-12-27;25.3;26.14;2.8715;2.0606;7.6;43.0
2012-12-28;5.4;24.36;2.4111;1.7302;0.0;10.7
2012-12-29;0.0;21.66;2.5239;1.8111;0.0;0.0
2012-12-30;32.6;24.86;2.4111;1.7302;65.1;0.0
2012-12-31;0.0;24.5;2.2999;1.6504;0.0;0.0
2013-01-01;13.6;25.98;2.2999;1.6504;0.0;27.3
2013-01-02;0.0;26.38;2.2999;1.6504;0.0;0.0
2013-01-03;0.0;26.4;2.1904;1.5718;0.0;0.0
2013-01-04;0.0;25.26;6.3904;4.5857;0.0;0.0
2013-01-05;0.0;25.08;2.6383;1.8932;0.0;0.0
2013-01-06;3.8;26.82;2.4111;1.7302;0.0;7.5
2013-01-07;0.0;24.64;2.5239;1.8111;0.0;0.0
2013-01-08;52.6;23.3;3.8624;2.7716;60.8;44.5
2013-01-09;1.7;23.78;3.4804;2.4975;3.4;0.0
2013-01-10;0.0;22.56;3.1108;2.2323;0.0;0.0
2013-01-11;24.8;19.44;14.5474;10.4391;49.6;0.0
2013-01-12;4.0;20.74;7.0024;5.0249;8.0;0.0
2013-01-13;14.1;21.18;4.1236;2.9591;28.2;0.0
2013-01-14;3.2;23.5;3.6064;2.5879;6.5;0.0
2013-01-15;0.5;22.46;3.2325;2.3196;1.0;0.0
2013-01-16;5.2;22.2;4.2562;3.0542;10.4;0.0
2013-01-17;9.4;21.8;9.957;7.1451;18.7;0.0
2013-01-18;3.2;22.44;4.5253;3.2473;6.3;0.0
2013-01-19;7.7;24.34;3.8624;2.7716;15.4;0.0
2013-01-20;0.2;21.96;7.1581;5.1366;0.4;0.0
2013-01-21;55.7;22.56;7.6313;5.4762;111.4;0.0
2013-01-22;2.0;22.0;3.9924;2.8649;4.1;0.0
2013-01-23;0.0;22.12;3.6064;2.5879;0.0;0.0
2013-01-24;0.0;21.7;3.8624;2.7716;0.0;0.0
2013-01-25;15.2;23.7;12.278;8.8106;13.8;16.7
2013-01-26;11.0;21.6;7.4725;5.3622;22.1;0.0
2013-01-27;21.9;23.36;9.4428;6.7761;43.8;0.0
2013-01-28;1.5;22.22;8.9372;6.4133;3.0;0.0
2013-01-29;5.3;22.0;8.2764;5.9391;10.6;0.0
2013-01-30;3.4;22.86;7.1581;5.1366;6.9;0.0
2013-01-31;1.2;21.44;33.4995;24.039;2.4;0.0
2013-02-01;6.4;23.84;10.4884;7.5264;12.8;0.0
2013-02-02;0.0;22.3;9.1831;6.5897;0.0;0.0
2013-02-03;19.5;24.66;9.6682;6.9378;33.0;6.0
2013-02-04;2.4;23.06;6.6476;4.7703;0.0;4.8
2013-02-05;2.6;23.66;6.1057;4.3814;5.2;0.0
2013-02-06;1.3;22.06;6.3762;4.5755;2.6;0.0
2013-02-07;0.0;23.78;5.1684;3.7088;0.0;0.0
2013-02-08;0.0;23.54;4.9035;3.5187;0.0;0.0
2013-02-09;0.0;24.64;4.6398;3.3295;0.0;0.0
2013-02-10;0.0;24.58;4.3777;3.1414;0.0;0.0
2013-02-11;7.5;24.58;4.117;2.9543;0.0;15.0
2013-02-12;0.0;24.9;3.9871;2.8611;0.0;0.0
2013-02-13;0.0;25.46;3.8578;2.7683;0.0;0.0
2013-02-14;0.2;25.5;3.7287;2.6757;0.0;0.3
2013-02-15;0.0;25.76;3.6002;2.5835;0.0;0.0
2013-02-16;0.0;25.02;3.4722;2.4916;0.0;0.0
2013-02-17;0.0;25.28;3.4722;2.4916;0.0;0.0
2013-02-18;3.4;25.42;3.4722;2.4916;0.0;6.9
2013-02-19;13.7;25.0;3.3445;2.4;0.0;27.4
2013-02-20;0.6;23.98;3.3445;2.4;0.0;1.2
2013-02-21;0.5;24.14;3.3445;2.4;0.0;1.0
2013-02-22;0.0;24.62;3.2173;2.3087;0.0;0.0
2013-02-23;0.0;25.16;3.2173;2.3087;0.0;0.0
2013-02-24;0.0;23.5;3.2173;2.3087;0.0;0.0
2013-02-25;0.9;24.68;3.2173;2.3087;0.0;1.8
2013-02-26;0.0;26.62;3.0905;2.2177;0.0;0.0
2013-02-27;0.0;23.78;4.9035;3.5187;0.0;0.0
2013-02-28;10.9;23.7;4.5085;3.2353;21.8;0.0
2013-03-01;1.3;21.56;8.7035;6.2456;2.6;0.0
2013-03-02;5.2;22.3;5.4347;3.8999;10.5;0.0
2013-03-03;0.0;23.94;4.3777;3.1414;0.0;0.0
2013-03-04;9.3;24.98;3.7287;2.6757;0.0;18.6
2013-03-05;0.0;27.16;3.6002;2.5835;0.0;0.0
2013-03-06;0.0;23.5;3.6002;2.5835;0.0;0.0
2013-03-07;3.0;24.82;3.6002;2.5835;6.1;0.0
2013-03-08;0.0;25.42;3.6002;2.5835;0.0;0.0
2013-03-09;6.2;25.74;3.4722;2.4916;0.0;12.4
2013-03-10;4.0;25.22;3.3445;2.4;0.1;8.0
2013-03-11;0.0;25.78;3.4722;2.4916;0.0;0.0
2013-03-12;7.6;27.68;3.6002;2.5835;0.0;15.3
2013-03-13;0.0;26.02;3.3445;2.4;0.0;0.0
2013-03-14;2.4;25.1;3.6002;2.5835;4.7;0.0
2013-03-15;8.5;23.18;3.4722;2.4916;16.9;0.1
2013-03-16;0.2;23.94;3.3445;2.4;0.4;0.0
2013-03-17;0.0;25.22;3.2173;2.3087;0.0;0.0
2013-03-18;0.0;23.6;3.0905;2.2177;0.0;0.0
2013-03-19;0.0;20.48;3.4722;2.4916;0.1;0.0
2013-03-20;15.8;21.48;3.3445;2.4;0.0;31.6
2013-03-21;2.2;23.28;3.2173;2.3087;0.0;4.5
2013-03-22;0.8;22.92;3.2173;2.3087;0.7;0.9
2013-03-23;17.8;23.46;3.7287;2.6757;35.6;0.0
2013-03-24;1.0;22.82;6.3762;4.5755;1.9;0.0
2013-03-25;5.3;21.84;3.4722;2.4916;10.6;0.0
2013-03-26;0.2;23.06;3.4722;2.4916;0.4;0.0
2013-03-27;2.4;22.2;4.6398;3.3295;4.9;0.0
2013-03-28;10.3;20.28;7.4684;5.3593;20.6;0.0
2013-03-29;3.9;20.6;4.5085;3.2353;7.8;0.0
2013-03-30;0.1;19.88;4.117;2.9543;0.2;0.0
2013-03-31;1.9;20.58;4.3777;3.1414;3.8;0.0
2013-04-01;0.8;22.78;4.117;2.9543;1.7;0.0
2013-04-02;0.8;23.5;3.8578;2.7683;0.0;1.7
2013-04-03;0.3;23.4;3.6002;2.5835;0.6;0.0
2013-04-04;8.4;23.18;3.9871;2.8611;16.8;0.0
2013-04-05;16.2;21.12;4.117;2.9543;0.0;32.4
2013-04-06;7.9;23.8;3.9871;2.8611;15.8;0.0
2013-04-07;0.9;23.46;4.2471;3.0477;1.8;0.0
2013-04-08;0.2;22.78;5.4347;3.8999;0.4;0.0
2013-04-09;0.9;22.0;7.4684;5.3593;1.8;0.0
2013-04-10;20.0;20.48;5.5683;3.9958;39.9;0.0
2013-04-11;0.7;20.44;5.5683;3.9958;1.4;0.0
2013-04-12;54.1;22.82;5.0357;3.6136;3.6;104.6
2013-04-13;0.0;21.42;4.6398;3.3295;0.0;0.0
2013-04-14;7.8;21.36;5.0357;3.6136;15.6;0.0
2013-04-15;0.0;21.86;4.6398;3.3295;0.0;0.0
2013-04-16;0.0;22.24;4.3777;3.1414;0.0;0.0
2013-04-17;0.0;22.34;4.2471;3.0477;0.0;0.0
2013-04-18;0.0;21.12;4.117;2.9543;0.0;0.0
2013-04-19;0.0;21.72;3.8578;2.7683;0.0;0.0
2013-04-20;0.0;20.28;3.7287;2.6757;0.0;0.0
2013-04-21;0.0;19.52;3.6002;2.5835;0.0;0.0
2013-04-22;0.0;18.54;3.6002;2.5835;0.0;0.0
2013-04-23;0.0;18.56;3.6002;2.5835;0.0;0.0
2013-04-24;0.0;19.28;3.4722;2.4916;0.0;0.0
2013-04-25;0.0;19.08;3.4722;2.4916;0.0;0.0
2013-04-26;0.0;19.54;3.4722;2.4916;0.0;0.0
2013-04-27;0.0;20.12;3.3445;2.4;0.0;0.0
2013-04-28;0.0;19.7;3.3445;2.4;0.0;0.0
2013-04-29;23.5;19.64;3.2173;2.3087;0.0;47.0
2013-04-30;1.8;21.74;3.2173;2.3087;0.0;3.7
2013-05-01;0.0;22.32;3.0905;2.2177;0.0;0.0
2013-05-02;0.0;21.84;3.0905;2.2177;0.0;0.0
2013-05-03;0.2;21.72;3.0905;2.2177;0.0;0.3
2013-05-04;13.4;21.76;3.0905;2.2177;0.0;26.8
2013-05-05;0.0;21.88;3.0905;2.2177;0.0;0.0
2013-05-06;0.0;22.86;3.0905;2.2177;0.0;0.0
2013-05-07;0.0;22.34;2.9644;2.1272;0.0;0.0
2013-05-08;0.0;20.06;2.9644;2.1272;0.0;0.0
2013-05-09;0.0;19.54;2.9644;2.1272;0.0;0.0
2013-05-10;0.0;19.18;2.9644;2.1272;0.0;0.0
2013-05-11;0.0;18.46;2.8385;2.0369;0.0;0.0
2013-05-12;2.8;19.56;2.8385;2.0369;0.0;5.6
2013-05-13;0.6;20.52;2.8385;2.0369;0.0;1.2
2013-05-14;4.3;22.1;2.8385;2.0369;0.0;8.6
2013-05-15;1.2;21.76;2.8385;2.0369;0.0;2.5
2013-05-16;0.2;21.78;2.8385;2.0369;0.0;0.3
2013-05-17;0.0;21.2;2.8385;2.0369;0.0;0.0
2013-05-18;0.0;20.02;2.8385;2.0369;0.0;0.0
2013-05-19;0.8;20.84;2.8385;2.0369;0.0;1.7
2013-05-20;19.5;21.5;2.8385;2.0369;0.0;39.0
2013-05-21;0.0;22.78;2.8385;2.0369;0.0;0.0
2013-05-22;0.0;23.5;2.8385;2.0369;0.0;0.0
2013-05-23;0.6;20.74;2.9644;2.1272;1.2;0.0
2013-05-24;0.6;19.34;2.8385;2.0369;1.2;0.0
2013-05-25;0.1;17.52;2.8385;2.0369;0.2;0.0
2013-05-26;0.0;17.94;2.7134;1.9471;0.0;0.0
2013-05-27;0.0;18.94;2.7134;1.9471;0.0;0.0
2013-05-28;6.2;20.24;2.7134;1.9471;12.4;0.0
2013-05-29;19.4;17.92;3.0905;2.2177;31.0;7.7
2013-05-30;17.5;17.66;6.3762;4.5755;0.6;34.4
2013-05-31;0.0;19.68;3.4722;2.4916;0.1;0.0
2013-06-01;8.2;20.6;2.9644;2.1272;0.0;16.4
2013-06-02;0.7;21.08;2.7134;1.9471;0.0;1.4
2013-06-03;0.0;19.72;4.117;2.9543;0.0;0.0
2013-06-04;11.5;18.36;6.1057;4.3814;23.0;0.0
2013-06-05;0.0;18.68;3.7287;2.6757;0.0;0.0
2013-06-06;0.0;19.92;3.3445;2.4;0.0;0.0
2013-06-07;0.0;20.96;3.0905;2.2177;0.1;0.0
2013-06-08;0.0;21.24;2.8385;2.0369;0.0;0.0
2013-06-09;0.0;19.32;2.8385;2.0369;0.0;0.0
2013-06-10;0.0;19.28;2.7134;1.9471;0.0;0.0
2013-06-11;0.0;20.28;2.7134;1.9471;0.0;0.0
2013-06-12;0.0;20.8;2.7134;1.9471;0.0;0.0
2013-06-13;0.0;20.76;2.7134;1.9471;0.0;0.0
2013-06-14;0.0;20.56;2.7134;1.9471;0.0;0.0
2013-06-15;0.0;20.2;2.7134;1.9471;0.0;0.0
2013-06-16;0.0;20.74;2.7134;1.9471;0.0;0.0
2013-06-17;0.0;20.36;2.7134;1.9471;0.0;0.0
2013-06-18;0.0;21.38;2.7134;1.9471;0.0;0.0
2013-06-19;0.7;20.88;2.7134;1.9471;0.0;1.4
2013-06-20;0.0;20.54;2.7134;1.9471;0.0;0.0
2013-06-21;2.7;21.0;2.7134;1.9471;0.0;5.4
2013-06-22;9.6;21.94;2.7134;1.9471;0.0;19.2
2013-06-23;0.0;22.12;2.7134;1.9471;0.0;0.0
2013-06-24;0.0;19.48;2.7134;1.9471;0.0;0.0
2013-06-25;3.2;19.14;2.7134;1.9471;0.0;6.4
2013-06-26;0.0;19.64;2.7134;1.9471;0.0;0.0
2013-06-27;0.0;21.0;2.5887;1.8576;0.0;0.0
2013-06-28;0.0;21.74;2.5887;1.8576;0.0;0.0
2013-06-29;1.9;21.92;2.7134;1.9471;0.0;3.8
2013-06-30;0.0;22.86;2.5887;1.8576;0.0;0.0
2013-07-01;0.0;22.8;2.5887;1.8576;0.0;0.0
2013-07-02;0.0;19.72;2.5887;1.8576;0.0;0.0
2013-07-03;0.0;17.16;2.5887;1.8576;0.0;0.0
2013-07-04;0.0;17.56;2.5887;1.8576;0.0;0.0
2013-07-05;5.4;17.18;2.5887;1.8576;0.0;10.9
2013-07-06;0.8;17.58;2.5887;1.8576;0.0;1.6
2013-07-07;15.2;19.22;2.5887;1.8576;0.0;30.3
2013-07-08;0.4;20.52;2.5887;1.8576;0.0;0.8
2013-07-09;0.0;18.8;2.5887;1.8576;0.0;0.0
2013-07-10;0.0;17.74;2.5887;1.8576;0.0;0.0
2013-07-11;0.0;16.7;2.5887;1.8576;0.0;0.0
2013-07-12;0.0;18.48;2.5887;1.8576;0.0;0.0
2013-07-13;3.9;19.66;2.5887;1.8576;0.0;7.8
2013-07-14;0.2;20.84;2.5887;1.8576;0.0;0.3
2013-07-15;0.2;21.74;2.5887;1.8576;0.0;0.3
2013-07-16;0.0;21.1;2.5887;1.8576;0.0;0.0
2013-07-17;0.0;20.94;2.5887;1.8576;0.0;0.0
2013-07-18;0.9;20.84;2.4646;1.7686;0.0;1.8
2013-07-19;5.4;21.88;2.4646;1.7686;0.0;10.9
2013-07-20;0.0;22.36;2.4646;1.7686;0.0;0.0
2013-07-21;2.9;23.12;2.4646;1.7686;0.0;5.8
2013-07-22;0.0;24.22;2.4646;1.7686;0.0;0.0
2013-07-23;0.0;23.42;2.4646;1.7686;0.0;0.0
2013-07-24;0.0;20.88;2.4646;1.7686;0.0;0.0
2013-07-25;0.0;20.6;2.3412;1.68;0.0;0.0
2013-07-26;0.0;19.58;2.3412;1.68;0.0;0.0
2013-07-27;0.0;19.28;2.3412;1.68;0.0;0.0
2013-07-28;0.0;20.38;2.3412;1.68;0.0;0.0
2013-07-29;0.0;19.16;2.3412;1.68;0.0;0.0
2013-07-30;0.0;18.62;2.3412;1.68;0.0;0.0
2013-07-31;0.0;18.94;2.3412;1.68;0.0;0.0
2013-08-01;0.0;20.18;2.3412;1.68;0.0;0.0
2013-08-02;1.0;20.78;2.3412;1.68;0.0;2.0
2013-08-03;20.0;21.1;2.3412;1.68;0.0;40.0
2013-08-04;0.4;21.66;2.3412;1.68;0.0;0.9
2013-08-05;0.0;22.44;2.3412;1.68;0.0;0.0
2013-08-06;0.0;20.26;2.3412;1.68;0.0;0.0
2013-08-07;4.0;19.86;2.3412;1.68;0.0;7.9
2013-08-08;0.2;20.28;2.3412;1.68;0.0;0.5
2013-08-09;13.6;20.54;2.3412;1.68;0.0;27.1
2013-08-10;0.2;21.08;2.3412;1.68;0.0;0.5
2013-08-11;1.5;23.26;2.3412;1.68;0.0;3.0
2013-08-12;0.0;21.82;2.3412;1.68;0.0;0.0
2013-08-13;0.0;22.5;2.3412;1.68;0.0;0.0
2013-08-14;0.2;23.22;2.3412;1.68;0.0;0.3
2013-08-15;0.0;17.76;2.3412;1.68;0.0;0.0
2013-08-16;0.0;17.52;2.2183;1.5918;0.0;0.0
2013-08-17;0.0;19.14;2.2183;1.5918;0.0;0.0
2013-08-18;0.0;17.62;2.2183;1.5918;0.0;0.0
2013-08-19;0.0;17.24;2.2183;1.5918;0.0;0.0
2013-08-20;0.0;18.24;2.2183;1.5918;0.0;0.0
2013-08-21;0.0;18.78;2.2183;1.5918;0.0;0.0
2013-08-22;0.4;20.96;2.2183;1.5918;0.0;0.8
2013-08-23;10.8;22.14;2.2183;1.5918;0.0;21.7
2013-08-24;0.1;21.62;2.2183;1.5918;0.0;0.2
2013-08-25;10.8;21.9;2.096;1.5041;0.0;21.7
2013-08-26;0.8;23.68;2.096;1.5041;0.0;1.6
2013-08-27;0.0;24.3;2.096;1.5041;0.0;0.0
